post_id,meta_key,meta_value
66526,_ywgc_amount_total,100
66527,_ywgc_amount_total,100
66528,_ywgc_amount_total,100
66529,_ywgc_amount_total,100
66530,_ywgc_amount_total,50
66531,_ywgc_amount_total,150
66532,_ywgc_amount_total,100
66533,_ywgc_amount_total,100
66534,_ywgc_amount_total,150
66535,_ywgc_amount_total,100
66536,_ywgc_amount_total,100
66537,_ywgc_amount_total,100
66538,_ywgc_amount_total,100
66539,_ywgc_amount_total,100
66544,_ywgc_amount_total,100
66545,_ywgc_amount_total,100
66546,_ywgc_amount_total,100
66547,_ywgc_amount_total,100
66548,_ywgc_amount_total,100
66549,_ywgc_amount_total,100
66552,_ywgc_amount_total,100
66553,_ywgc_amount_total,100
66554,_ywgc_amount_total,100
66580,_ywgc_amount_total,150
66581,_ywgc_amount_total,150
66582,_ywgc_amount_total,150
66583,_ywgc_amount_total,150
66586,_ywgc_amount_total,125
66587,_ywgc_amount_total,125
66590,_ywgc_amount_total,100
66591,_ywgc_amount_total,100
66592,_ywgc_amount_total,50
66593,_ywgc_amount_total,100
66597,_ywgc_amount_total,120
66598,_ywgc_amount_total,100
66599,_ywgc_amount_total,50
66602,_ywgc_amount_total,100
66603,_ywgc_amount_total,100
66610,_ywgc_amount_total,100
66613,_ywgc_amount_total,125
66615,_ywgc_amount_total,125
66616,_ywgc_amount_total,125
66619,_ywgc_amount_total,100
66620,_ywgc_amount_total,100
66621,_ywgc_amount_total,100
66622,_ywgc_amount_total,100
66623,_ywgc_amount_total,100
66640,_ywgc_amount_total,100
66641,_ywgc_amount_total,100
66648,_ywgc_amount_total,100
66651,_ywgc_amount_total,75
66652,_ywgc_amount_total,75
66665,_ywgc_amount_total,50
66666,_ywgc_amount_total,100
66667,_ywgc_amount_total,100
66671,_ywgc_amount_total,150
66672,_ywgc_amount_total,100
66673,_ywgc_amount_total,100
66674,_ywgc_amount_total,100
66675,_ywgc_amount_total,75
66676,_ywgc_amount_total,75
66677,_ywgc_amount_total,100
66678,_ywgc_amount_total,75
66679,_ywgc_amount_total,100
66680,_ywgc_amount_total,100
66681,_ywgc_amount_total,100
66682,_ywgc_amount_total,90
66683,_ywgc_amount_total,90
66684,_ywgc_amount_total,100
66685,_ywgc_amount_total,100
66686,_ywgc_amount_total,100
66689,_ywgc_amount_total,100
66690,_ywgc_amount_total,100
66691,_ywgc_amount_total,100
66692,_ywgc_amount_total,100
66693,_ywgc_amount_total,100
66694,_ywgc_amount_total,100
66698,_ywgc_amount_total,100
66699,_ywgc_amount_total,100
66700,_ywgc_amount_total,75
66701,_ywgc_amount_total,75
66710,_ywgc_amount_total,100
66711,_ywgc_amount_total,100
66712,_ywgc_amount_total,100
66713,_ywgc_amount_total,50
66718,_ywgc_amount_total,100
66720,_ywgc_amount_total,75
66721,_ywgc_amount_total,125
66727,_ywgc_amount_total,100
66728,_ywgc_amount_total,100
66729,_ywgc_amount_total,150
66730,_ywgc_amount_total,100
66731,_ywgc_amount_total,100
66732,_ywgc_amount_total,115
66733,_ywgc_amount_total,100
66734,_ywgc_amount_total,100
66735,_ywgc_amount_total,100
66742,_ywgc_amount_total,75
66743,_ywgc_amount_total,75
66744,_ywgc_amount_total,50
66745,_ywgc_amount_total,100
66746,_ywgc_amount_total,100
66747,_ywgc_amount_total,100
66755,_ywgc_amount_total,100
66756,_ywgc_amount_total,100
66757,_ywgc_amount_total,100
66758,_ywgc_amount_total,100
66759,_ywgc_amount_total,50
66760,_ywgc_amount_total,120
66761,_ywgc_amount_total,100
66762,_ywgc_amount_total,100
66767,_ywgc_amount_total,90
66768,_ywgc_amount_total,90
66773,_ywgc_amount_total,75
66774,_ywgc_amount_total,100
66775,_ywgc_amount_total,100
66776,_ywgc_amount_total,100
66780,_ywgc_amount_total,125
66781,_ywgc_amount_total,125
66782,_ywgc_amount_total,100
66783,_ywgc_amount_total,100
66793,_ywgc_amount_total,50
66796,_ywgc_amount_total,100
66797,_ywgc_amount_total,100
66798,_ywgc_amount_total,100
66799,_ywgc_amount_total,90
66808,_ywgc_amount_total,100
66820,_ywgc_amount_total,50
66821,_ywgc_amount_total,100
66822,_ywgc_amount_total,100
66829,_ywgc_amount_total,125
66830,_ywgc_amount_total,50
66832,_ywgc_amount_total,100
66833,_ywgc_amount_total,100
66834,_ywgc_amount_total,100
66835,_ywgc_amount_total,100
66836,_ywgc_amount_total,125
66843,_ywgc_amount_total,50
66848,_ywgc_amount_total,100
66849,_ywgc_amount_total,100
66850,_ywgc_amount_total,100
66851,_ywgc_amount_total,75
66852,_ywgc_amount_total,100
66853,_ywgc_amount_total,100
66854,_ywgc_amount_total,100
66855,_ywgc_amount_total,80
66857,_ywgc_amount_total,100
66858,_ywgc_amount_total,100
66872,_ywgc_amount_total,50
66875,_ywgc_amount_total,50
66880,_ywgc_amount_total,125
66881,_ywgc_amount_total,125
66882,_ywgc_amount_total,100
66883,_ywgc_amount_total,50
66884,_ywgc_amount_total,100
66885,_ywgc_amount_total,100
66886,_ywgc_amount_total,100
66898,_ywgc_amount_total,85
66900,_ywgc_amount_total,100
66901,_ywgc_amount_total,100
66902,_ywgc_amount_total,50
66903,_ywgc_amount_total,100
66904,_ywgc_amount_total,100
66905,_ywgc_amount_total,100
66909,_ywgc_amount_total,100
66910,_ywgc_amount_total,100
66911,_ywgc_amount_total,100
66919,_ywgc_amount_total,50
66931,_ywgc_amount_total,100
66932,_ywgc_amount_total,100
66935,_ywgc_amount_total,100
66938,_ywgc_amount_total,100
66939,_ywgc_amount_total,100
66940,_ywgc_amount_total,100
66941,_ywgc_amount_total,100
66944,_ywgc_amount_total,100
66946,_ywgc_amount_total,100
66947,_ywgc_amount_total,50
66950,_ywgc_amount_total,100
66951,_ywgc_amount_total,100
66952,_ywgc_amount_total,50
66957,_ywgc_amount_total,100
66958,_ywgc_amount_total,100
66959,_ywgc_amount_total,100
66960,_ywgc_amount_total,100
66961,_ywgc_amount_total,100
66962,_ywgc_amount_total,100
66963,_ywgc_amount_total,100
66964,_ywgc_amount_total,100
66965,_ywgc_amount_total,100
66966,_ywgc_amount_total,100
66967,_ywgc_amount_total,50
66968,_ywgc_amount_total,125
66972,_ywgc_amount_total,100
66975,_ywgc_amount_total,100
66979,_ywgc_amount_total,100
66987,_ywgc_amount_total,100
66991,_ywgc_amount_total,100
66992,_ywgc_amount_total,100
66993,_ywgc_amount_total,100
66994,_ywgc_amount_total,100
66995,_ywgc_amount_total,100
66996,_ywgc_amount_total,100
66997,_ywgc_amount_total,50
67001,_ywgc_amount_total,100
67015,_ywgc_amount_total,100
67016,_ywgc_amount_total,100
67017,_ywgc_amount_total,100
67018,_ywgc_amount_total,100
67019,_ywgc_amount_total,75
67020,_ywgc_amount_total,75
67024,_ywgc_amount_total,100
67025,_ywgc_amount_total,100
67026,_ywgc_amount_total,100
67027,_ywgc_amount_total,100
67028,_ywgc_amount_total,40
67031,_ywgc_amount_total,100
67032,_ywgc_amount_total,50
67037,_ywgc_amount_total,100
67038,_ywgc_amount_total,100
67039,_ywgc_amount_total,50
67042,_ywgc_amount_total,100
67043,_ywgc_amount_total,100
67044,_ywgc_amount_total,100
67048,_ywgc_amount_total,120
67049,_ywgc_amount_total,100
67050,_ywgc_amount_total,50
67051,_ywgc_amount_total,50
67052,_ywgc_amount_total,20
67053,_ywgc_amount_total,20
67054,_ywgc_amount_total,10
67055,_ywgc_amount_total,10
67056,_ywgc_amount_total,10
67057,_ywgc_amount_total,10
67058,_ywgc_amount_total,5
67059,_ywgc_amount_total,5
67060,_ywgc_amount_total,5
67061,_ywgc_amount_total,5
67076,_ywgc_amount_total,100
67077,_ywgc_amount_total,50
67082,_ywgc_amount_total,100
67083,_ywgc_amount_total,100
67084,_ywgc_amount_total,100
67085,_ywgc_amount_total,100
67087,_ywgc_amount_total,100
67088,_ywgc_amount_total,50
67089,_ywgc_amount_total,50
67090,_ywgc_amount_total,100
67092,_ywgc_amount_total,50
67093,_ywgc_amount_total,50
67095,_ywgc_amount_total,100
67096,_ywgc_amount_total,100
67097,_ywgc_amount_total,100
67098,_ywgc_amount_total,100
67099,_ywgc_amount_total,50
67100,_ywgc_amount_total,50
67101,_ywgc_amount_total,50
67102,_ywgc_amount_total,50
67115,_ywgc_amount_total,50
67118,_ywgc_amount_total,50
67121,_ywgc_amount_total,100
67122,_ywgc_amount_total,100
67125,_ywgc_amount_total,100
67126,_ywgc_amount_total,40
67129,_ywgc_amount_total,100
67130,_ywgc_amount_total,100
67131,_ywgc_amount_total,50
67135,_ywgc_amount_total,100
67136,_ywgc_amount_total,100
67142,_ywgc_amount_total,100
67143,_ywgc_amount_total,100
67144,_ywgc_amount_total,100
67145,_ywgc_amount_total,100
67146,_ywgc_amount_total,100
67153,_ywgc_amount_total,100
67154,_ywgc_amount_total,100
67163,_ywgc_amount_total,100
67164,_ywgc_amount_total,50
67167,_ywgc_amount_total,100
67168,_ywgc_amount_total,100
67174,_ywgc_amount_total,100
67175,_ywgc_amount_total,100
67176,_ywgc_amount_total,50
67181,_ywgc_amount_total,100
67182,_ywgc_amount_total,100
67183,_ywgc_amount_total,100
67184,_ywgc_amount_total,25
67185,_ywgc_amount_total,100
67186,_ywgc_amount_total,100
67191,_ywgc_amount_total,100
67192,_ywgc_amount_total,50
67193,_ywgc_amount_total,100
67194,_ywgc_amount_total,50
67198,_ywgc_amount_total,100
67199,_ywgc_amount_total,100
67200,_ywgc_amount_total,130
67205,_ywgc_amount_total,100
67206,_ywgc_amount_total,100
67207,_ywgc_amount_total,100
67208,_ywgc_amount_total,100
67209,_ywgc_amount_total,100
67212,_ywgc_amount_total,100
67213,_ywgc_amount_total,100
67216,_ywgc_amount_total,100
67217,_ywgc_amount_total,100
67218,_ywgc_amount_total,100
67219,_ywgc_amount_total,75
67220,_ywgc_amount_total,75
67222,_ywgc_amount_total,100
67223,_ywgc_amount_total,100
67238,_ywgc_amount_total,100
67249,_ywgc_amount_total,100
67250,_ywgc_amount_total,100
67251,_ywgc_amount_total,100
67255,_ywgc_amount_total,100
67256,_ywgc_amount_total,100
67257,_ywgc_amount_total,100
67258,_ywgc_amount_total,50
67264,_ywgc_amount_total,100
67265,_ywgc_amount_total,100
67266,_ywgc_amount_total,50
67271,_ywgc_amount_total,100
67272,_ywgc_amount_total,50
67273,_ywgc_amount_total,100
67278,_ywgc_amount_total,125
67279,_ywgc_amount_total,100
67280,_ywgc_amount_total,100
67281,_ywgc_amount_total,100
67282,_ywgc_amount_total,50
67290,_ywgc_amount_total,100
67291,_ywgc_amount_total,100
67292,_ywgc_amount_total,100
67305,_ywgc_amount_total,100
67306,_ywgc_amount_total,50
67307,_ywgc_amount_total,100
67309,_ywgc_amount_total,100
67311,_ywgc_amount_total,25
67313,_ywgc_amount_total,50
67314,_ywgc_amount_total,100
67317,_ywgc_amount_total,75
67318,_ywgc_amount_total,75
67330,_ywgc_amount_total,100
67331,_ywgc_amount_total,100
67335,_ywgc_amount_total,100
67336,_ywgc_amount_total,100
67337,_ywgc_amount_total,100
67338,_ywgc_amount_total,100
67339,_ywgc_amount_total,100
67340,_ywgc_amount_total,75
67348,_ywgc_amount_total,100
67349,_ywgc_amount_total,100
67357,_ywgc_amount_total,100
67358,_ywgc_amount_total,100
67359,_ywgc_amount_total,125
67362,_ywgc_amount_total,100
67363,_ywgc_amount_total,100
67366,_ywgc_amount_total,100
67367,_ywgc_amount_total,100
67368,_ywgc_amount_total,100
67374,_ywgc_amount_total,100
67375,_ywgc_amount_total,100
67386,_ywgc_amount_total,100
67389,_ywgc_amount_total,100
67395,_ywgc_amount_total,100
67396,_ywgc_amount_total,100
67397,_ywgc_amount_total,50
67406,_ywgc_amount_total,50
67407,_ywgc_amount_total,100
67408,_ywgc_amount_total,100
67409,_ywgc_amount_total,75
67410,_ywgc_amount_total,75
67413,_ywgc_amount_total,100
67414,_ywgc_amount_total,100
67420,_ywgc_amount_total,100
67421,_ywgc_amount_total,100
67425,_ywgc_amount_total,75
67430,_ywgc_amount_total,100
67435,_ywgc_amount_total,100
67436,_ywgc_amount_total,100
67437,_ywgc_amount_total,100
67443,_ywgc_amount_total,100
67444,_ywgc_amount_total,120
67457,_ywgc_amount_total,100
67458,_ywgc_amount_total,50
67462,_ywgc_amount_total,100
67463,_ywgc_amount_total,100
67464,_ywgc_amount_total,100
67465,_ywgc_amount_total,100
67466,_ywgc_amount_total,50
67477,_ywgc_amount_total,100
67478,_ywgc_amount_total,100
67479,_ywgc_amount_total,100
67480,_ywgc_amount_total,100
67483,_ywgc_amount_total,100
67484,_ywgc_amount_total,100
67485,_ywgc_amount_total,100
67486,_ywgc_amount_total,80
67488,_ywgc_amount_total,100
67489,_ywgc_amount_total,50
67490,_ywgc_amount_total,125
67493,_ywgc_amount_total,30
67498,_ywgc_amount_total,50
67499,_ywgc_amount_total,75
67504,_ywgc_amount_total,100
67505,_ywgc_amount_total,50
67506,_ywgc_amount_total,100
67507,_ywgc_amount_total,50
67508,_ywgc_amount_total,100
67509,_ywgc_amount_total,25
67512,_ywgc_amount_total,100
67513,_ywgc_amount_total,100
67516,_ywgc_amount_total,100
67517,_ywgc_amount_total,100
67518,_ywgc_amount_total,25
67520,_ywgc_amount_total,100
67521,_ywgc_amount_total,100
67522,_ywgc_amount_total,100
67526,_ywgc_amount_total,100
67527,_ywgc_amount_total,100
67528,_ywgc_amount_total,75
67530,_ywgc_amount_total,100
67531,_ywgc_amount_total,50
67545,_ywgc_amount_total,125
67548,_ywgc_amount_total,100
67549,_ywgc_amount_total,100
67550,_ywgc_amount_total,100
67551,_ywgc_amount_total,100
67552,_ywgc_amount_total,100
67553,_ywgc_amount_total,100
67559,_ywgc_amount_total,100
67561,_ywgc_amount_total,100
67562,_ywgc_amount_total,50
67565,_ywgc_amount_total,150
67566,_ywgc_amount_total,100
67567,_ywgc_amount_total,50
67571,_ywgc_amount_total,100
67572,_ywgc_amount_total,75
67574,_ywgc_amount_total,125
67576,_ywgc_amount_total,100
67577,_ywgc_amount_total,100
67578,_ywgc_amount_total,100
67579,_ywgc_amount_total,25
67580,_ywgc_amount_total,100
67581,_ywgc_amount_total,100
67583,_ywgc_amount_total,100
67586,_ywgc_amount_total,125
67588,_ywgc_amount_total,70
67599,_ywgc_amount_total,100
67600,_ywgc_amount_total,75
67601,_ywgc_amount_total,75
67605,_ywgc_amount_total,100
67611,_ywgc_amount_total,100
67612,_ywgc_amount_total,100
67613,_ywgc_amount_total,100
67614,_ywgc_amount_total,100
67621,_ywgc_amount_total,100
67622,_ywgc_amount_total,75
67625,_ywgc_amount_total,120
67626,_ywgc_amount_total,120
67632,_ywgc_amount_total,130
67635,_ywgc_amount_total,100
67636,_ywgc_amount_total,100
67637,_ywgc_amount_total,100
67638,_ywgc_amount_total,100
67639,_ywgc_amount_total,125
67641,_ywgc_amount_total,125
67642,_ywgc_amount_total,125
67643,_ywgc_amount_total,125
67644,_ywgc_amount_total,125
67645,_ywgc_amount_total,100
67646,_ywgc_amount_total,100
67647,_ywgc_amount_total,75
67648,_ywgc_amount_total,75
67649,_ywgc_amount_total,25
67650,_ywgc_amount_total,25
67651,_ywgc_amount_total,25
67652,_ywgc_amount_total,100
67653,_ywgc_amount_total,75
67654,_ywgc_amount_total,100
67655,_ywgc_amount_total,100
67656,_ywgc_amount_total,100
67657,_ywgc_amount_total,100
67658,_ywgc_amount_total,50
67662,_ywgc_amount_total,100
67663,_ywgc_amount_total,50
67664,_ywgc_amount_total,100
67665,_ywgc_amount_total,50
67669,_ywgc_amount_total,100
67670,_ywgc_amount_total,100
67675,_ywgc_amount_total,100
67676,_ywgc_amount_total,100
67677,_ywgc_amount_total,50
67701,_ywgc_amount_total,100
67702,_ywgc_amount_total,100
67709,_ywgc_amount_total,50
67714,_ywgc_amount_total,150
67715,_ywgc_amount_total,150
67716,_ywgc_amount_total,150
67717,_ywgc_amount_total,150
67718,_ywgc_amount_total,150
67728,_ywgc_amount_total,100
67729,_ywgc_amount_total,100
67734,_ywgc_amount_total,70
67735,_ywgc_amount_total,100
67736,_ywgc_amount_total,100
67737,_ywgc_amount_total,100
67738,_ywgc_amount_total,100
67739,_ywgc_amount_total,100
67740,_ywgc_amount_total,100
67743,_ywgc_amount_total,150
67752,_ywgc_amount_total,100
67753,_ywgc_amount_total,100
67754,_ywgc_amount_total,150
67759,_ywgc_amount_total,175
67760,_ywgc_amount_total,100
67761,_ywgc_amount_total,100
67766,_ywgc_amount_total,100
67767,_ywgc_amount_total,150
67768,_ywgc_amount_total,100
67769,_ywgc_amount_total,100
67770,_ywgc_amount_total,100
67771,_ywgc_amount_total,50
67772,_ywgc_amount_total,50
67775,_ywgc_amount_total,150
67776,_ywgc_amount_total,40
67778,_ywgc_amount_total,40
67779,_ywgc_amount_total,40
67780,_ywgc_amount_total,30
67782,_ywgc_amount_total,150
67786,_ywgc_amount_total,50
67787,_ywgc_amount_total,50
67788,_ywgc_amount_total,50
67789,_ywgc_amount_total,50
67791,_ywgc_amount_total,130
67795,_ywgc_amount_total,100
67796,_ywgc_amount_total,100
67797,_ywgc_amount_total,100
67798,_ywgc_amount_total,100
67799,_ywgc_amount_total,60
67802,_ywgc_amount_total,150
67805,_ywgc_amount_total,100
67819,_ywgc_amount_total,100
67820,_ywgc_amount_total,100
67822,_ywgc_amount_total,150
67823,_ywgc_amount_total,150
67827,_ywgc_amount_total,125
67828,_ywgc_amount_total,100
67830,_ywgc_amount_total,100
67831,_ywgc_amount_total,100
67832,_ywgc_amount_total,100
67833,_ywgc_amount_total,100
67834,_ywgc_amount_total,100
67835,_ywgc_amount_total,100
67836,_ywgc_amount_total,100
67837,_ywgc_amount_total,125
67838,_ywgc_amount_total,125
67841,_ywgc_amount_total,100
67842,_ywgc_amount_total,100
67843,_ywgc_amount_total,150
67844,_ywgc_amount_total,80
67845,_ywgc_amount_total,100
67848,_ywgc_amount_total,100
67855,_ywgc_amount_total,200
67856,_ywgc_amount_total,200
67857,_ywgc_amount_total,100
67858,_ywgc_amount_total,100
67859,_ywgc_amount_total,120
67861,_ywgc_amount_total,100
67862,_ywgc_amount_total,100
67863,_ywgc_amount_total,125
67865,_ywgc_amount_total,125
67868,_ywgc_amount_total,100
67876,_ywgc_amount_total,100
67877,_ywgc_amount_total,100
67878,_ywgc_amount_total,100
67883,_ywgc_amount_total,100
67884,_ywgc_amount_total,100
67888,_ywgc_amount_total,40
67890,_ywgc_amount_total,100
67891,_ywgc_amount_total,100
67896,_ywgc_amount_total,100
67897,_ywgc_amount_total,150
67900,_ywgc_amount_total,100
67905,_ywgc_amount_total,100
67906,_ywgc_amount_total,100
67908,_ywgc_amount_total,100
67909,_ywgc_amount_total,150
67911,_ywgc_amount_total,100
67913,_ywgc_amount_total,150
67914,_ywgc_amount_total,150
67915,_ywgc_amount_total,100
67916,_ywgc_amount_total,100
67917,_ywgc_amount_total,75
67918,_ywgc_amount_total,75
67921,_ywgc_amount_total,100
67925,_ywgc_amount_total,120
67926,_ywgc_amount_total,120
67927,_ywgc_amount_total,125
67930,_ywgc_amount_total,120
67939,_ywgc_amount_total,100
67941,_ywgc_amount_total,75
67944,_ywgc_amount_total,100
67945,_ywgc_amount_total,95
67948,_ywgc_amount_total,150
67949,_ywgc_amount_total,150
67950,_ywgc_amount_total,100
67951,_ywgc_amount_total,100
67952,_ywgc_amount_total,75
67953,_ywgc_amount_total,75
67955,_ywgc_amount_total,150
67956,_ywgc_amount_total,50
67957,_ywgc_amount_total,50
67958,_ywgc_amount_total,150
67959,_ywgc_amount_total,150
67967,_ywgc_amount_total,100
67968,_ywgc_amount_total,100
67969,_ywgc_amount_total,100
67970,_ywgc_amount_total,100
67971,_ywgc_amount_total,100
67972,_ywgc_amount_total,100
67973,_ywgc_amount_total,100
67974,_ywgc_amount_total,50
67975,_ywgc_amount_total,100
67976,_ywgc_amount_total,100
67977,_ywgc_amount_total,100
67989,_ywgc_amount_total,150
67990,_ywgc_amount_total,150
67995,_ywgc_amount_total,125
67996,_ywgc_amount_total,125
67998,_ywgc_amount_total,125
68005,_ywgc_amount_total,125
68006,_ywgc_amount_total,100
68007,_ywgc_amount_total,100
68014,_ywgc_amount_total,100
68015,_ywgc_amount_total,100
68017,_ywgc_amount_total,100
68023,_ywgc_amount_total,100
68024,_ywgc_amount_total,50
68029,_ywgc_amount_total,100
68030,_ywgc_amount_total,100
68034,_ywgc_amount_total,30
68035,_ywgc_amount_total,75
68037,_ywgc_amount_total,100
68038,_ywgc_amount_total,50
68040,_ywgc_amount_total,100
68041,_ywgc_amount_total,100
68042,_ywgc_amount_total,100
68043,_ywgc_amount_total,100
68044,_ywgc_amount_total,50
68045,_ywgc_amount_total,50
68046,_ywgc_amount_total,100
68047,_ywgc_amount_total,100
68050,_ywgc_amount_total,75
68060,_ywgc_amount_total,100
68061,_ywgc_amount_total,100
68065,_ywgc_amount_total,120
68066,_ywgc_amount_total,75
68074,_ywgc_amount_total,100
68077,_ywgc_amount_total,100
68091,_ywgc_amount_total,100
68092,_ywgc_amount_total,125
68093,_ywgc_amount_total,125
68096,_ywgc_amount_total,150
68097,_ywgc_amount_total,150
68110,_ywgc_amount_total,100
68115,_ywgc_amount_total,100
68120,_ywgc_amount_total,100
68121,_ywgc_amount_total,100
68122,_ywgc_amount_total,75
68123,_ywgc_amount_total,75
68125,_ywgc_amount_total,125
68126,_ywgc_amount_total,100
68127,_ywgc_amount_total,100
68128,_ywgc_amount_total,100
68129,_ywgc_amount_total,50
68130,_ywgc_amount_total,50
68131,_ywgc_amount_total,100
68132,_ywgc_amount_total,50
68133,_ywgc_amount_total,50
68139,_ywgc_amount_total,100
68140,_ywgc_amount_total,100
68141,_ywgc_amount_total,100
68142,_ywgc_amount_total,100
68147,_ywgc_amount_total,100
68148,_ywgc_amount_total,100
68154,_ywgc_amount_total,50
68155,_ywgc_amount_total,50
68156,_ywgc_amount_total,50
68157,_ywgc_amount_total,50
68158,_ywgc_amount_total,50
68159,_ywgc_amount_total,50
68160,_ywgc_amount_total,50
68161,_ywgc_amount_total,100
68162,_ywgc_amount_total,100
68168,_ywgc_amount_total,50
68170,_ywgc_amount_total,75
68177,_ywgc_amount_total,100
68178,_ywgc_amount_total,100
68182,_ywgc_amount_total,80
68183,_ywgc_amount_total,50
68184,_ywgc_amount_total,100
68185,_ywgc_amount_total,100
68186,_ywgc_amount_total,100
68187,_ywgc_amount_total,100
68188,_ywgc_amount_total,100
68192,_ywgc_amount_total,75
68193,_ywgc_amount_total,100
68194,_ywgc_amount_total,100
68195,_ywgc_amount_total,100
68196,_ywgc_amount_total,75
68197,_ywgc_amount_total,75
68205,_ywgc_amount_total,100
68206,_ywgc_amount_total,100
68207,_ywgc_amount_total,100
68208,_ywgc_amount_total,100
68209,_ywgc_amount_total,100
68215,_ywgc_amount_total,100
68216,_ywgc_amount_total,50
68217,_ywgc_amount_total,50
68218,_ywgc_amount_total,100
68223,_ywgc_amount_total,125
68224,_ywgc_amount_total,100
68225,_ywgc_amount_total,100
68230,_ywgc_amount_total,150
68231,_ywgc_amount_total,100
68240,_ywgc_amount_total,100
68241,_ywgc_amount_total,100
68242,_ywgc_amount_total,100
68243,_ywgc_amount_total,100
68244,_ywgc_amount_total,50
68245,_ywgc_amount_total,100
68246,_ywgc_amount_total,100
68247,_ywgc_amount_total,100
68254,_ywgc_amount_total,100
68255,_ywgc_amount_total,100
68256,_ywgc_amount_total,50
68257,_ywgc_amount_total,100
68258,_ywgc_amount_total,100
68261,_ywgc_amount_total,100
68262,_ywgc_amount_total,100
68263,_ywgc_amount_total,100
68264,_ywgc_amount_total,50
68265,_ywgc_amount_total,100
68266,_ywgc_amount_total,100
68267,_ywgc_amount_total,100
68268,_ywgc_amount_total,100
68269,_ywgc_amount_total,100
68270,_ywgc_amount_total,100
68271,_ywgc_amount_total,100
68272,_ywgc_amount_total,75
68273,_ywgc_amount_total,100
68274,_ywgc_amount_total,100
68275,_ywgc_amount_total,100
68276,_ywgc_amount_total,100
68277,_ywgc_amount_total,50
68278,_ywgc_amount_total,50
68288,_ywgc_amount_total,100
68289,_ywgc_amount_total,50
68291,_ywgc_amount_total,100
68292,_ywgc_amount_total,100
68293,_ywgc_amount_total,50
68296,_ywgc_amount_total,100
68297,_ywgc_amount_total,85
68301,_ywgc_amount_total,100
68302,_ywgc_amount_total,100
68303,_ywgc_amount_total,100
68304,_ywgc_amount_total,100
68305,_ywgc_amount_total,100
68306,_ywgc_amount_total,35
68310,_ywgc_amount_total,100
68311,_ywgc_amount_total,100
68312,_ywgc_amount_total,100
68313,_ywgc_amount_total,100
68314,_ywgc_amount_total,100
68324,_ywgc_amount_total,100
68325,_ywgc_amount_total,100
68327,_ywgc_amount_total,100
68328,_ywgc_amount_total,100
68329,_ywgc_amount_total,100
68330,_ywgc_amount_total,75
68331,_ywgc_amount_total,100
68335,_ywgc_amount_total,100
68336,_ywgc_amount_total,100
68337,_ywgc_amount_total,100
68340,_ywgc_amount_total,100
68345,_ywgc_amount_total,100
68346,_ywgc_amount_total,100
68349,_ywgc_amount_total,100
68350,_ywgc_amount_total,85
68351,_ywgc_amount_total,100
68352,_ywgc_amount_total,100
68353,_ywgc_amount_total,100
68354,_ywgc_amount_total,50
68355,_ywgc_amount_total,100
68356,_ywgc_amount_total,100
68357,_ywgc_amount_total,100
68358,_ywgc_amount_total,100
68359,_ywgc_amount_total,100
68360,_ywgc_amount_total,100
68366,_ywgc_amount_total,125
68367,_ywgc_amount_total,125
68368,_ywgc_amount_total,100
68373,_ywgc_amount_total,100
68374,_ywgc_amount_total,100
68375,_ywgc_amount_total,100
68376,_ywgc_amount_total,25
68377,_ywgc_amount_total,100
68378,_ywgc_amount_total,50
68383,_ywgc_amount_total,100
68384,_ywgc_amount_total,25
68385,_ywgc_amount_total,100
68386,_ywgc_amount_total,100
68387,_ywgc_amount_total,100
68388,_ywgc_amount_total,100
68389,_ywgc_amount_total,120
68390,_ywgc_amount_total,100
68392,_ywgc_amount_total,100
68395,_ywgc_amount_total,100
68396,_ywgc_amount_total,100
68397,_ywgc_amount_total,50
68398,_ywgc_amount_total,100
68399,_ywgc_amount_total,100
68400,_ywgc_amount_total,100
68401,_ywgc_amount_total,100
68405,_ywgc_amount_total,100
68406,_ywgc_amount_total,150
68410,_ywgc_amount_total,140
68415,_ywgc_amount_total,100
68417,_ywgc_amount_total,100
68418,_ywgc_amount_total,150
68419,_ywgc_amount_total,100
68420,_ywgc_amount_total,100
68421,_ywgc_amount_total,100
68422,_ywgc_amount_total,150
68423,_ywgc_amount_total,100
68424,_ywgc_amount_total,100
68425,_ywgc_amount_total,150
68426,_ywgc_amount_total,100
68427,_ywgc_amount_total,100
68428,_ywgc_amount_total,100
68429,_ywgc_amount_total,100
68430,_ywgc_amount_total,150
68433,_ywgc_amount_total,100
68434,_ywgc_amount_total,100
68435,_ywgc_amount_total,100
68436,_ywgc_amount_total,100
68437,_ywgc_amount_total,150
68438,_ywgc_amount_total,100
68439,_ywgc_amount_total,100
68440,_ywgc_amount_total,100
68441,_ywgc_amount_total,100
68444,_ywgc_amount_total,100
68445,_ywgc_amount_total,150
68451,_ywgc_amount_total,100
68452,_ywgc_amount_total,100
68453,_ywgc_amount_total,100
68457,_ywgc_amount_total,100
68458,_ywgc_amount_total,100
68459,_ywgc_amount_total,100
68460,_ywgc_amount_total,50
68461,_ywgc_amount_total,100
68462,_ywgc_amount_total,80
68473,_ywgc_amount_total,150
68474,_ywgc_amount_total,100
68479,_ywgc_amount_total,100
68480,_ywgc_amount_total,100
68481,_ywgc_amount_total,100
68482,_ywgc_amount_total,100
68483,_ywgc_amount_total,100
68484,_ywgc_amount_total,100
68485,_ywgc_amount_total,100
68487,_ywgc_amount_total,100
68488,_ywgc_amount_total,100
68489,_ywgc_amount_total,150
